pertSize,reactionTime,initialResponse,subID,blockNo,speed,leftResponse,rightResponse,noResponse
25,7.76300132226606,-1,4,1,0,1,0,0
-300,2.41000558244559,1,4,1,0,0,1,0
-150,2.30700539338432,1,4,1,0,0,1,0
200,2.87199892604258,-1,4,1,0,1,0,0
50,5.278997768517,1,4,1,0,0,1,0
-25,3.50100657116855,-1,4,1,0,1,0,0
-100,3.48300285088771,1,4,1,0,0,1,0
-150,2.524005189538,1,4,1,0,0,1,0
25,2.81900101149222,1,4,3,0,0,1,0
-50,4.41599394429068,1,4,3,0,0,1,0
-200,1.65000095081632,-1,4,3,0,1,0,0
150,1.36400285005948,-1,4,3,0,1,0,0
300,1.63000112557347,-1,4,3,0,1,0,0
-25,4.5309968173533,1,4,3,0,0,1,0
0,3.42400142443512,1,4,3,0,0,1,0
-300,2.36300266635226,1,4,3,0,0,1,0
50,4.42299967348663,1,4,3,0,0,1,0
-100,3.49799556076323,1,4,3,0,0,1,0
0,3.34700135076127,1,4,3,0,0,1,0
200,1.66199345171481,-1,4,3,0,1,0,0
-150,2.13200074696215,1,4,3,0,0,1,0
-100,3.54999532449438,1,4,3,0,0,1,0
-25,6.21700051533844,1,4,3,0,0,1,0
50,3.76999758553575,1,4,3,0,0,1,0
200,4.95300262570527,-1,4,3,0,1,0,0
-150,4.88300011777756,1,4,3,0,0,1,0
-300,3.06700208711845,1,4,3,0,0,1,0
25,6.38099969553878,1,4,3,0,0,1,0
0,5.43900103140186,-1,4,3,0,1,0,0
300,1.28099672174721,-1,4,3,0,1,0,0
-50,3.56399963784497,1,4,3,0,0,1,0
100,3.16999567508901,1,4,3,0,0,1,0
0,4.97900159263372,-1,4,3,0,1,0,0
-200,4.71800044072006,-1,4,3,0,1,0,0
150,3.12299620675913,-1,4,3,0,1,0,0
100,5.88099901426176,-1,4,3,0,1,0,0
200,1.41700311100431,-1,4,3,0,1,0,0
0,4.12099394917459,1,4,3,0,0,1,0
-100,4.39099864875607,1,4,3,0,0,1,0
50,4.59099874913227,-1,4,3,0,1,0,0
-300,1.72299650537752,1,4,3,0,0,1,0
0,5.82900210547086,-1,4,3,0,1,0,0
-25,5.46199716865522,-1,4,3,0,1,0,0
300,2.57099675464269,-1,4,3,0,1,0,0
150,3.56999681996967,1,4,3,0,0,1,0
-200,2.50100058960379,1,4,3,0,0,1,0
-50,5.07300235783623,-1,4,3,0,1,0,0
25,4.72500207137637,1,4,3,0,0,1,0
100,5.57199800562375,-1,4,3,0,1,0,0
150,4.67600167226192,1,4,3,0,0,1,0
-200,2.5919974957651,-1,4,3,0,1,0,0
0,6.46000069570437,-1,4,3,0,1,0,0
100,6.39699518775888,-1,4,3,0,1,0,0
-50,3.93199652290059,1,4,3,0,0,1,0
300,2.23199707805907,-1,4,3,0,1,0,0
0,5.59999760031496,-1,4,3,0,1,0,0
25,6.2810022256308,1,4,3,0,0,1,0
-300,2.0099983721957,1,4,3,0,0,1,0
-150,3.8529949980948,-1,4,3,0,1,0,0
200,2.13000052177813,-1,4,3,0,1,0,0
50,4.25699929487746,-1,4,3,0,1,0,0
-25,4.20199778556707,-1,4,3,0,1,0,0
-100,3.08599480389967,1,4,3,0,0,1,0
-150,2.97099761557183,1,4,3,0,0,1,0
25,5.27899595820782,-1,4,5,0,1,0,0
-50,4.49200391852355,1,4,5,0,0,1,0
-200,1.15900344633701,1,4,5,0,0,1,0
150,3.40100517951942,-1,4,5,0,1,0,0
300,4.72199609338713,-1,4,5,0,1,0,0
-25,5.80200345384947,-1,4,5,0,1,0,0
0,5.54099763965496,-1,4,5,0,1,0,0
-300,1.52300520610152,1,4,5,0,0,1,0
50,6.16899664556695,1,4,5,0,0,1,0
-100,3.59899702834809,1,4,5,0,0,1,0
0,5.37699693882314,-1,4,5,0,1,0,0
200,2.15299900066748,-1,4,5,0,1,0,0
-150,3.56200260912738,1,4,5,0,0,1,0
-100,5.90100347196858,-1,4,5,0,1,0,0
-25,7.8660046529767,-1,4,5,0,1,0,0
50,4.98700333428133,-1,4,5,0,1,0,0
200,1.70700330078398,-1,4,5,0,1,0,0
-150,1.40500285172311,1,4,5,0,0,1,0
-300,1.33099696671707,1,4,5,0,0,1,0
25,5.65199935864803,1,4,5,0,0,1,0
0,6.16200358593051,-1,4,5,0,1,0,0
300,1.80999715852522,-1,4,5,0,1,0,0
100,2.92299701380398,-1,4,5,0,1,0,0
0,4.81199893200392,1,4,5,0,0,1,0
-200,1.75600268411654,1,4,5,0,0,1,0
150,1.29400167512358,-1,4,5,0,1,0,0
100,4.50799847482995,-1,4,5,0,1,0,0
200,2.42500251746242,-1,4,5,0,1,0,0
0,5.21600586736167,-1,4,5,0,1,0,0
-100,2.84099934816186,1,4,5,0,0,1,0
50,4.56100449764926,1,4,5,0,0,1,0
-300,0.520001428361866,1,4,5,0,0,1,0
0,5.44900518190843,-1,4,5,0,1,0,0
-25,6.01600070691347,1,4,5,0,0,1,0
300,1.12300112890807,-1,4,5,0,1,0,0
150,4.25300400507695,-1,4,5,0,1,0,0
-200,1.27000478518312,1,4,5,0,0,1,0
-50,3.93399849724665,1,4,5,0,0,1,0
25,3.92200045537902,-1,4,5,0,1,0,0
100,7.82100685859041,-1,4,5,0,1,0,0
150,6.05000329529867,1,4,5,0,0,1,0
-200,1.91500357925543,1,4,5,0,0,1,0
0,6.81600647926098,1,4,5,0,0,1,0
100,6.46100355088856,1,4,5,0,0,1,0
-50,4.4220035244216,-1,4,5,0,1,0,0
300,1.68199999404169,-1,4,5,0,1,0,0
0,7.10200618350791,1,4,5,0,0,1,0
25,5.82300103294983,-1,4,5,0,1,0,0
-300,3.76900179695804,1,4,5,0,0,1,0
-150,6.13400107884081,1,4,5,0,0,1,0
200,2.48799805092858,-1,4,5,0,1,0,0
50,6.59300430977601,-1,4,5,0,1,0,0
-25,4.8279985936897,1,4,5,0,0,1,0
-100,6.46900299406116,1,4,5,0,0,1,0
-150,2.63400069915951,1,4,5,0,0,1,0
25,6.27700733816164,-1,5,2,0,1,0,0
-50,2.84100244128058,1,5,2,0,0,1,0
-200,2.61500802945375,1,5,2,0,0,1,0
150,0.328006091949646,-1,5,2,0,1,0,0
300,0.0240010093402816,-1,5,2,0,1,0,0
-25,6.42000577414001,-1,5,2,0,1,0,0
0,2.37200744426082,1,5,2,0,0,1,0
-300,1.26200679408794,-1,5,2,0,1,0,0
50,7.36299934851559,-1,5,2,0,1,0,0
-100,1.75100397872302,1,5,2,0,0,1,0
0,4.83200793480501,-1,5,2,0,1,0,0
200,1.97300555932452,-1,5,2,0,1,0,0
-150,1.14400571083388,1,5,2,0,0,1,0
-100,2.18600590300048,-1,5,2,0,1,0,0
-25,7.30200269853958,1,5,2,0,0,1,0
50,4.53700313460286,-1,5,2,0,1,0,0
200,0.794007567877998,-1,5,2,0,1,0,0
-150,1.53100810622709,1,5,2,0,0,1,0
-300,2.44900129902089,1,5,2,0,0,1,0
25,7.3910063469375,-1,5,2,0,1,0,0
0,6.18300811659719,-1,5,2,0,1,0,0
300,0.37500645028922,-1,5,2,0,1,0,0
-50,3.00300361931295,1,5,2,0,0,1,0
100,2.5339995934919,-1,5,2,0,1,0,0
0,6.45200047457183,1,5,2,0,0,1,0
-200,1.52900393307209,1,5,2,0,0,1,0
150,1.00700196682737,-1,5,2,0,1,0,0
100,2.6890003762237,-1,5,2,0,1,0,0
200,0.591994991780666,-1,5,2,0,1,0,0
0,4.91999809360277,-1,5,2,0,1,0,0
-100,1.77999464452296,1,5,2,0,0,1,0
50,4.86099152552924,-1,5,2,0,1,0,0
-300,1.99499768483656,1,5,2,0,0,1,0
0,7.38399671936349,1,5,2,0,0,1,0
-25,6.22999664807139,-1,5,2,0,1,0,0
300,0.516999875304464,-1,5,2,0,1,0,0
150,7.39799777317239,1,5,2,0,0,1,0
-200,1.61099257004389,1,5,2,0,0,1,0
-50,7.48299169146776,1,5,2,0,0,1,0
25,7.94699151718669,1,5,2,0,0,1,0
100,3.42699760222604,-1,5,2,0,1,0,0
150,2.11299124491052,-1,5,2,0,1,0,0
-200,0.55499361789407,1,5,2,0,0,1,0
0,7.23299104833859,-1,5,2,0,1,0,0
100,4.42199771082232,-1,5,2,0,1,0,0
-50,7.2239934502868,1,5,2,0,0,1,0
300,0.366996845004905,-1,5,2,0,1,0,0
0,7.28499255573843,-1,5,2,0,1,0,0
25,6.26699395608739,-1,5,2,0,1,0,0
-300,1.13799235355691,1,5,2,0,0,1,0
-150,3.59499929285084,1,5,2,0,0,1,0
200,1.40199335670331,-1,5,2,0,1,0,0
50,7.10299690985994,1,5,2,0,0,1,0
-25,7.16499843144265,-1,5,2,0,1,0,0
-100,2.18199716949312,1,5,2,0,0,1,0
-150,4.88299117100541,1,5,2,0,0,1,0
25,6.92000634658325,1,5,4,0,0,1,0
-50,4.78400250649429,-1,5,4,0,1,0,0
-200,1.42999969792436,1,5,4,0,0,1,0
150,7.23000226998556,-1,5,4,0,1,0,0
300,0.27700399125024,-1,5,4,0,1,0,0
-25,7.52000397253141,-1,5,4,0,1,0,0
0,6.44300040436065,1,5,4,0,0,1,0
-300,2.86500293994322,1,5,4,0,0,1,0
50,4.71000165629812,-1,5,4,0,1,0,0
-100,4.13100635659794,1,5,4,0,0,1,0
0,7.28899911844928,1,5,4,0,0,1,0
200,5.07900532543863,-1,5,4,0,1,0,0
-150,2.44400379860599,1,5,4,0,0,1,0
-100,3.53000144696125,1,5,4,0,0,1,0
-25,7.62100128948805,1,5,4,0,0,1,0
50,7.6980040234339,1,5,4,0,0,1,0
200,3.0220068421404,-1,5,4,0,1,0,0
-150,1.67399753594509,1,5,4,0,0,1,0
-300,2.92300689852709,1,5,4,0,0,1,0
25,5.00100413763721,-1,5,4,0,1,0,0
0,7.34200365781726,1,5,4,0,0,1,0
300,2.72300426626316,-1,5,4,0,1,0,0
-50,2.30699811148952,1,5,4,0,0,1,0
100,5.02200626874401,-1,5,4,0,1,0,0
0,7.00900477838877,-1,5,4,0,1,0,0
-200,1.20499998450396,1,5,4,0,0,1,0
150,1.11800491464237,-1,5,4,0,1,0,0
100,2.47900348591793,-1,5,4,0,1,0,0
200,1.99699620485626,-1,5,4,0,1,0,0
0,6.34199815320608,1,5,4,0,0,1,0
-100,1.83299566209462,1,5,4,0,0,1,0
50,2.50300395667728,-1,5,4,0,1,0,0
-300,2.33899923849094,1,5,4,0,0,1,0
0,7.98100303972024,1,5,4,0,0,1,0
-25,7.63999839866301,1,5,4,0,0,1,0
300,0.768000541087531,-1,5,4,0,1,0,0
150,2.52100308227818,-1,5,4,0,1,0,0
-200,1.34499591695931,1,5,4,0,0,1,0
-50,3.51500200200098,1,5,4,0,0,1,0
25,7.64799487387791,-1,5,4,0,1,0,0
100,2.43199876546714,-1,5,4,0,1,0,0
150,3.0359988083801,-1,5,4,0,1,0,0
-200,1.25799895989621,1,5,4,0,0,1,0
0,3.76200000775134,1,5,4,0,0,1,0
100,4.92999616205634,1,5,4,0,0,1,0
-50,4.19999719798216,1,5,4,0,0,1,0
300,1.08499975597806,-1,5,4,0,1,0,0
0,4.17300380385132,1,5,4,0,0,1,0
25,4.8429995250699,-1,5,4,0,1,0,0
-300,2.6860027011644,1,5,4,0,0,1,0
-150,3.4319974062455,1,5,4,0,0,1,0
200,3.23800252771616,-1,5,4,0,1,0,0
50,3.46300232815702,-1,5,4,0,1,0,0
-25,8.50999864506593,-1,5,4,0,1,0,0
-100,2.38100216173916,1,5,4,0,0,1,0
-150,2.49299657809752,1,5,4,0,0,1,0
25,6.07200099050533,-1,5,6,0,1,0,0
-50,1.83400364100817,1,5,6,0,0,1,0
-200,2.26300029003323,1,5,6,0,0,1,0
150,1.73800342547474,-1,5,6,0,1,0,0
300,0.823997754210723,-1,5,6,0,1,0,0
-25,5.36100404739409,1,5,6,0,0,1,0
0,4.87100500833913,-1,5,6,0,1,0,0
-300,1.07300589847,1,5,6,0,0,1,0
50,6.21099794971815,1,5,6,0,0,1,0
-100,6.4099977172591,1,5,6,0,0,1,0
0,5.39799879383645,-1,5,6,0,1,0,0
200,0.759002454156871,-1,5,6,0,1,0,0
-150,2.36000441229407,1,5,6,0,0,1,0
-100,2.42300146567868,1,5,6,0,0,1,0
-25,2.89800579595612,1,5,6,0,0,1,0
50,2.4570045283981,-1,5,6,0,1,0,0
200,0.982998159168346,-1,5,6,0,1,0,0
-150,1.44500111520028,1,5,6,0,0,1,0
-300,2.64200215041637,1,5,6,0,0,1,0
25,2.54200663065421,-1,5,6,0,1,0,0
0,4.97100579130347,1,5,6,0,0,1,0
300,0.610997904179385,-1,5,6,0,1,0,0
-50,2.4080014152496,1,5,6,0,0,1,0
100,1.2099983354783,-1,5,6,0,1,0,0
0,2.97099985563545,1,5,6,0,0,1,0
-200,1.08900399458071,1,5,6,0,0,1,0
150,2.04999712920107,-1,5,6,0,1,0,0
100,3.3250029598421,-1,5,6,0,1,0,0
200,0.800006037476123,-1,5,6,0,1,0,0
0,7.01099917983811,1,5,6,0,0,1,0
-100,6.22200616609916,1,5,6,0,0,1,0
50,6.49000200927549,-1,5,6,0,1,0,0
-300,1.09900641941931,1,5,6,0,0,1,0
0,5.61199983298866,-1,5,6,0,1,0,0
-25,5.94200648427068,-1,5,6,0,1,0,0
300,1.52400592029153,-1,5,6,0,1,0,0
150,5.56300081669906,1,5,6,0,0,1,0
-200,2.32900046717987,1,5,6,0,0,1,0
-50,8.12799914991774,-1,5,6,0,1,0,0
25,6.7010065748691,1,5,6,0,0,1,0
100,3.27800612723513,-1,5,6,0,1,0,0
150,2.36200274193106,-1,5,6,0,1,0,0
-200,4.18399970352766,1,5,6,0,0,1,0
0,7.72200236249046,-1,5,6,0,1,0,0
100,3.24700139558263,-1,5,6,0,1,0,0
-50,2.51200407552824,1,5,6,0,0,1,0
300,0.623003332853841,-1,5,6,0,1,0,0
0,7.73500368344685,1,5,6,0,0,1,0
25,7.96099873125786,1,5,6,0,0,1,0
-300,3.12700362145551,1,5,6,0,0,1,0
-150,1.66700764549023,1,5,6,0,0,1,0
200,2.18099990343762,-1,5,6,0,1,0,0
50,6.15800126313843,-1,5,6,0,1,0,0
-25,5.61200513935182,-1,5,6,0,1,0,0
-100,2.59200372183113,1,5,6,0,0,1,0
-150,1.34199901485408,1,5,6,0,0,1,0
25,6.60399969339051,1,6,2,0,0,1,0
-50,3.28999852466222,1,6,2,0,0,1,0
-200,1.31599962293694,1,6,2,0,0,1,0
150,1.82100218164851,-1,6,2,0,1,0,0
300,2.99000084542786,-1,6,2,0,1,0,0
-25,5.18699977552751,1,6,2,0,0,1,0
0,4.88899951922212,1,6,2,0,0,1,0
-300,1.08499754178047,1,6,2,0,0,1,0
50,3.10299828266579,-1,6,2,0,1,0,0
-100,3.49800038027752,1,6,2,0,0,1,0
0,4.24999940216367,-1,6,2,0,1,0,0
200,5.13200396441971,-1,6,2,0,1,0,0
-150,1.97199782085227,1,6,2,0,0,1,0
-100,3.69400390588999,1,6,2,0,0,1,0
-25,6.25400475823699,-1,6,2,0,1,0,0
50,4.52999659013585,-1,6,2,0,1,0,0
200,5.0110032063676,-1,6,2,0,1,0,0
-150,4.5110054889883,1,6,2,0,0,1,0
-300,4.44100155639171,1,6,2,0,0,1,0
25,5.27999611222185,-1,6,2,0,1,0,0
0,5.92699685454136,1,6,2,0,0,1,0
300,4.20700397252949,-1,6,2,0,1,0,0
-50,5.64500341629901,1,6,2,0,0,1,0
100,6.29100366806961,-1,6,2,0,1,0,0
0,5.73899668920058,1,6,2,0,0,1,0
-200,1.03200438880594,1,6,2,0,0,1,0
150,4.34799844217196,-1,6,2,0,1,0,0
100,3.92799734282016,-1,6,2,0,1,0,0
200,4.80899903392856,-1,6,2,0,1,0,0
0,4.11899743843242,-1,6,2,0,1,0,0
-100,3.72999086249183,1,6,2,0,0,1,0
50,8.21399140369613,-1,6,2,0,1,0,0
-300,1.63499579143536,1,6,2,0,0,1,0
0,4.32899825274944,1,6,2,0,0,1,0
-25,5.45199701535603,1,6,2,0,0,1,0
300,1.85099038684712,-1,6,2,0,1,0,0
150,4.71199114596675,-1,6,2,0,1,0,0
-200,1.73299433326611,1,6,2,0,0,1,0
-50,3.15499186039233,1,6,2,0,0,1,0
25,6.22199599027954,1,6,2,0,0,1,0
100,5.71299353003269,1,6,2,0,0,1,0
150,3.61999361360358,1,6,2,0,0,1,0
-200,1.43199206292775,1,6,2,0,0,1,0
0,7.62999960983143,1,6,2,0,0,1,0
100,4.47799102616409,-1,6,2,0,1,0,0
-50,6.9099940137894,1,6,2,0,0,1,0
300,1.95299889767193,-1,6,2,0,1,0,0
0,3.63399556493823,-1,6,2,0,1,0,0
25,4.11999622595613,-1,6,2,0,1,0,0
-300,1.13799968445528,1,6,2,0,0,1,0
-150,2.14099047076888,1,6,2,0,0,1,0
200,6.25999217104982,1,6,2,0,0,1,0
50,5.57799645089835,1,6,2,0,0,1,0
-25,2.37999709367432,1,6,2,0,0,1,0
-100,1.75999489688547,1,6,2,0,0,1,0
-150,2.03199376809789,1,6,2,0,0,1,0
25,4.82899984825053,1,6,4,0,0,1,0
-50,3.66600408673548,1,6,4,0,0,1,0
-200,0.71800628733763,1,6,4,0,0,1,0
-25,3.35400092745112,1,6,4,0,0,1,0
0,4.37999537325231,1,6,4,0,0,1,0
-300,0.729003338456096,1,6,4,0,0,1,0
50,2.56400395250239,1,6,4,0,0,1,0
-100,2.31399961555144,1,6,4,0,0,1,0
0,3.75499777758523,1,6,4,0,0,1,0
200,1.78300222909456,-1,6,4,0,1,0,0
-150,1.09299582552921,1,6,4,0,0,1,0
-100,2.22100259661966,1,6,4,0,0,1,0
-25,4.79599863529438,1,6,4,0,0,1,0
50,4.63699593186175,1,6,4,0,0,1,0
200,2.56399628031068,-1,6,4,0,1,0,0
-150,2.42099988389236,1,6,4,0,0,1,0
-300,0.829995482446975,1,6,4,0,0,1,0
25,3.92999733758188,1,6,4,0,0,1,0
0,6.44600190055644,-1,6,4,0,1,0,0
300,1.56300185656437,-1,6,4,0,1,0,0
-50,2.98999783706677,1,6,4,0,0,1,0
100,1.79000206923229,-1,6,4,0,1,0,0
0,6.09199749123945,-1,6,4,0,1,0,0
-200,0.81200269258261,1,6,4,0,0,1,0
150,1.91500223302864,-1,6,4,0,1,0,0
100,4.14899719250388,-1,6,4,0,1,0,0
300,1.50000143170473,-1,6,4,0,1,0,0
200,0.781996989731851,-1,6,4,0,1,0,0
0,5.59799139630923,1,6,4,0,0,1,0
-100,1.78299414563662,1,6,4,0,0,1,0
50,5.42599453056027,1,6,4,0,0,1,0
-300,0.0410005854355404,1,6,4,0,0,1,0
0,4.32999538934382,-1,6,4,0,1,0,0
-25,1.67999896979745,1,6,4,0,0,1,0
300,0.890992202519556,-1,6,4,0,1,0,0
150,1.63999994909682,-1,6,4,0,1,0,0
-200,1.47699147403182,1,6,4,0,0,1,0
-50,2.64099456393888,1,6,4,0,0,1,0
100,3.8450024341364,-1,6,4,0,1,0,0
150,6.37100308466324,-1,6,4,0,1,0,0
-200,0.843001326560625,1,6,4,0,0,1,0
0,5.27200411725062,-1,6,4,0,1,0,0
100,1.82200136685424,-1,6,4,0,1,0,0
-50,2.91600568592548,1,6,4,0,0,1,0
300,1.68600086963124,-1,6,4,0,1,0,0
0,3.26899900854187,1,6,4,0,0,1,0
25,2.83000123858801,-1,6,4,0,1,0,0
-300,0.49199924361892,1,6,4,0,0,1,0
-150,1.76600234473153,1,6,4,0,0,1,0
200,1.33500063288375,-1,6,4,0,1,0,0
50,3.83100621056656,-1,6,4,0,1,0,0
-25,4.40199859678978,1,6,4,0,0,1,0
-100,2.22400154793286,1,6,4,0,0,1,0
-150,0.487001676323416,1,6,4,0,0,1,0
25,5.77299956226489,1,6,4,0,0,1,0
25,2.51999871015869,1,6,6,0,0,1,0
-50,3.5050017545218,1,6,6,0,0,1,0
-200,0.659002760294243,1,6,6,0,0,1,0
150,1.52900208139909,-1,6,6,0,1,0,0
300,1.32100032329618,-1,6,6,0,1,0,0
-25,2.28500592338969,1,6,6,0,0,1,0
0,4.31800511277106,1,6,6,0,0,1,0
-300,0.11500415635237,1,6,6,0,0,1,0
50,4.74299917399912,1,6,6,0,0,1,0
-100,1.4880065162215,1,6,6,0,0,1,0
0,4.21100105452933,1,6,6,0,0,1,0
200,1.38100064683385,-1,6,6,0,1,0,0
-150,1.68600787973992,1,6,6,0,0,1,0
-100,2.34100121128722,1,6,6,0,0,1,0
-25,4.61399934459041,1,6,6,0,0,1,0
50,1.73999913311127,-1,6,6,0,1,0,0
200,1.35399978149508,-1,6,6,0,1,0,0
-150,1.59999990499637,1,6,6,0,0,1,0
-300,0.264008216385264,1,6,6,0,0,1,0
25,4.35100680589676,1,6,6,0,0,1,0
0,5.11000386632077,1,6,6,0,0,1,0
300,0.782001029016101,-1,6,6,0,1,0,0
-50,3.76400143003411,1,6,6,0,0,1,0
100,3.01200131738733,-1,6,6,0,1,0,0
0,5.05000054180709,-1,6,6,0,1,0,0
-200,0.637998789316043,1,6,6,0,0,1,0
150,1.49099919522268,-1,6,6,0,1,0,0
100,1.6820060356913,-1,6,6,0,1,0,0
200,1.23800018596376,-1,6,6,0,1,0,0
0,4.51899626528757,1,6,6,0,0,1,0
-100,1.49700249957823,1,6,6,0,0,1,0
50,5.4950000911922,1,6,6,0,0,1,0
-300,0.11299680328375,1,6,6,0,0,1,0
0,4.59099908029748,1,6,6,0,0,1,0
-25,3.21899772095639,1,6,6,0,0,1,0
300,1.3739986461369,-1,6,6,0,1,0,0
150,2.46100360572018,-1,6,6,0,1,0,0
-200,0.572000427840976,1,6,6,0,0,1,0
-50,2.31899777555373,1,6,6,0,0,1,0
25,2.66200289630797,-1,6,6,0,1,0,0
100,4.10700439965149,-1,6,6,0,1,0,0
150,1.38899684190255,-1,6,6,0,1,0,0
-200,0.337002371903509,1,6,6,0,0,1,0
0,3.31999525355786,1,6,6,0,0,1,0
100,1.60800186276174,-1,6,6,0,1,0,0
-50,3.00000231563899,1,6,6,0,0,1,0
300,0.621998947142856,-1,6,6,0,1,0,0
0,4.35100487661111,1,6,6,0,0,1,0
25,5.78199779963325,1,6,6,0,0,1,0
-300,0.366995890850376,-1,6,6,0,1,0,0
-150,1.69400039982429,1,6,6,0,0,1,0
200,1.33600425076293,-1,6,6,0,1,0,0
50,2.5580024008741,-1,6,6,0,1,0,0
-25,3.84699794900371,1,6,6,0,0,1,0
-100,2.16699902486289,1,6,6,0,0,1,0
-150,0.791000994198839,1,6,6,0,0,1,0
25,3.62900681257452,1,7,1,0,0,1,0
-50,7.02400679385755,1,7,1,0,0,1,0
-200,2.30400259495218,1,7,1,0,0,1,0
150,3.29299980461656,-1,7,1,0,1,0,0
300,2.30200219023391,-1,7,1,0,1,0,0
-25,3.62099774956732,1,7,1,0,0,1,0
0,6.6640069061541,1,7,1,0,0,1,0
-300,2.19100415015419,1,7,1,0,0,1,0
50,8.69199784195371,1,7,1,0,0,1,0
-100,2.61400137615419,1,7,1,0,0,1,0
0,7.35100112128566,1,7,1,0,0,1,0
200,3.38499990069977,-1,7,1,0,1,0,0
-150,1.93700324988458,1,7,1,0,0,1,0
-100,2.25500172305328,1,7,1,0,0,1,0
-25,4.51700440371496,1,7,1,0,0,1,0
50,3.00000104785431,-1,7,1,0,1,0,0
200,1.91600291979557,-1,7,1,0,1,0,0
-150,2.31599854218803,1,7,1,0,0,1,0
-300,2.55300646185788,1,7,1,0,0,1,0
25,3.23900322163536,-1,7,1,0,1,0,0
0,4.68900370955816,1,7,1,0,0,1,0
300,1.85300169217953,-1,7,1,0,1,0,0
-50,2.3790048857918,1,7,1,0,0,1,0
100,3.9119978368326,-1,7,1,0,1,0,0
0,3.35399921893986,1,7,1,0,0,1,0
-200,1.73100392413471,1,7,1,0,0,1,0
150,2.12000529992656,-1,7,1,0,1,0,0
100,3.09000078988174,-1,7,1,0,1,0,0
200,1.82100030792208,-1,7,1,0,1,0,0
0,4.21299701023236,1,7,1,0,0,1,0
-100,3.12099916530133,1,7,1,0,0,1,0
50,3.11799716544192,-1,7,1,0,1,0,0
-300,2.02800120699976,1,7,1,0,0,1,0
0,8.99800185823551,1,7,1,0,0,1,0
-25,6.82900091028569,1,7,1,0,0,1,0
300,4.43300108075346,-1,7,1,0,1,0,0
150,2.81200048876053,-1,7,1,0,1,0,0
-200,1.032999988558,1,7,1,0,0,1,0
-50,4.54200161313929,1,7,1,0,0,1,0
25,7.76399608350039,-1,7,1,0,1,0,0
100,3.84999938154215,-1,7,1,0,1,0,0
150,5.06399953520304,-1,7,1,0,1,0,0
-200,1.72799847579154,1,7,1,0,0,1,0
0,4.08999815571588,-1,7,1,0,1,0,0
100,7.17200453091209,-1,7,1,0,1,0,0
-50,5.03600005030603,1,7,1,0,0,1,0
300,2.39099766362051,-1,7,1,0,1,0,0
25,3.80699603819812,-1,7,1,0,1,0,0
-300,0.980998734950845,1,7,1,0,0,1,0
-150,2.43200134551444,1,7,1,0,0,1,0
200,2.82200017679133,-1,7,1,0,1,0,0
50,5.4270002092162,-1,7,1,0,1,0,0
-25,3.29999953663355,1,7,1,0,0,1,0
-100,6.78999940789072,1,7,1,0,0,1,0
-150,3.65000129175314,1,7,1,0,0,1,0
25,2.62099253070483,-1,7,3,0,1,0,0
-50,6.72899813854747,-1,7,3,0,1,0,0
-200,1.61800057601795,1,7,3,0,0,1,0
150,3.03899755513703,-1,7,3,0,1,0,0
300,1.63199600517692,-1,7,3,0,1,0,0
-25,4.84099519527081,1,7,3,0,0,1,0
0,3.62000029360934,1,7,3,0,0,1,0
-300,0.61999102174741,1,7,3,0,0,1,0
50,5.1990005182015,-1,7,3,0,1,0,0
-100,2.43099312305276,1,7,3,0,0,1,0
0,3.54699823331612,1,7,3,0,0,1,0
200,2.79200014591333,-1,7,3,0,1,0,0
-150,2.93699134850613,1,7,3,0,0,1,0
-100,2.25899158763787,1,7,3,0,0,1,0
-25,4.55199580931367,1,7,3,0,0,1,0
50,3.90199600851338,-1,7,3,0,1,0,0
200,3.7289910604959,-1,7,3,0,1,0,0
-150,2.09899069344829,1,7,3,0,0,1,0
-300,1.8119936733201,1,7,3,0,0,1,0
25,6.58999245416635,-1,7,3,0,1,0,0
0,4.32999630653649,1,7,3,0,0,1,0
300,1.81899205577065,-1,7,3,0,1,0,0
-50,3.25399621367251,1,7,3,0,0,1,0
100,2.81399563920422,-1,7,3,0,1,0,0
0,5.2749912111758,-1,7,3,0,1,0,0
-200,2.2119978673436,1,7,3,0,0,1,0
150,1.8740002123086,-1,7,3,0,1,0,0
100,4.30099789011001,-1,7,3,0,1,0,0
200,3.11700037801347,-1,7,3,0,1,0,0
0,5.25199998926837,-1,7,3,0,1,0,0
-100,3.23900569939724,1,7,3,0,0,1,0
50,4.11700715088955,-1,7,3,0,1,0,0
-300,1.14200169968535,1,7,3,0,0,1,0
0,7.60600352191977,-1,7,3,0,1,0,0
-25,4.72300375056511,1,7,3,0,0,1,0
150,1.88100322675746,-1,7,3,0,1,0,0
-200,4.09500403773563,1,7,3,0,0,1,0
-50,5.28900551867264,1,7,3,0,0,1,0
25,6.56500793516898,-1,7,3,0,1,0,0
100,2.9130016016934,-1,7,3,0,1,0,0
150,2.1130003691942,-1,7,3,0,1,0,0
-200,2.87000486135366,1,7,3,0,0,1,0
0,5.85400126445165,1,7,3,0,0,1,0
100,5.2440082850444,-1,7,3,0,1,0,0
-50,7.81099932789948,1,7,3,0,0,1,0
300,1.03100701630319,-1,7,3,0,1,0,0
0,7.56200529539638,1,7,3,0,0,1,0
25,6.87900674832053,1,7,3,0,0,1,0
-300,0.737003841641126,1,7,3,0,0,1,0
-150,1.6220019686225,1,7,3,0,0,1,0
200,2.77700606274448,-1,7,3,0,1,0,0
